"","x"
"1",909.305484094593
"2",1527.74117384995
"3",1443.32457664729
"4",955.700081200259
"5",1503.47190020771
"6",934.437745239356
"7",1735.3699204236
"8",1067.67694291766
"9",841.783944098988
"10",1284.04627021969
"11",1994.80035059476
"12",1941.06667206581
"13",1173.01004736206
"14",1389.51464568855
"15",1640.12518651835
"16",1588.72315251277
"17",1015.31170293213
"18",879.287308938405
"19",1551.64891700382
"20",1473.92839559368
"21",1220.56643735817
"22",1181.14940201365
"23",1617.05184285118
"24",1662.49766140303
"25",992.000456188091
"26",1229.93453318238
"27",850.050957935396
"28",1460.06719280703
"29",882.186787562277
"30",1147.93751250437
"31",964.219560561338
"32",996.175859651712
"33",848.905915189552
"34",1921.34994553095
"35",1600.34262036619
"36",1270.5332705142
"37",876.674221210367
"38",1480.46284416144
"39",1061.18163987577
"40",1527.9856467897
"41",1627.82496009515
"42",966.411877043414
"43",1028.3170357293
"44",814.629919379063
"45",1023.10406542059
"46",978.490246837014
"47",1537.52805860593
"48",935.107929443704
"49",960.887712555471
"50",1343.23484418698
"51",1009.92336066995
"52",1523.7112789534
"53",1163.82809113134
"54",1176.42590290103
"55",1096.27628321392
"56",1083.76634265507
"57",987.423324903533
"58",958.182464372558
"59",946.745877209138
"60",873.95182967761
"61",1289.85575115615
"62",1335.19587613007
"63",1863.16250628134
"64",1625.68970077319
"65",1382.51437775608
"66",1475.64223239902
"67",983.260435335966
"68",1452.8990895954
"69",1669.55787130569
"70",1512.3788357915
"71",879.958991447619
"72",1263.32562647948
"73",1568.25291493753
"74",1420.90702973086
"75",1578.51530887653
"76",996.654600836712
"77",1258.43279002587
"78",1353.55554772831
"79",948.340918818481
"80",1767.46742288562
"81",1837.09892017621
"82",935.118742518327
"83",1346.80265554508
"84",993.175593757231
"85",1021.85376801989
"86",1107.30515717121
"87",1640.77831721701
"88",1543.81056816221
"89",1133.77200598785
"90",923.092570718595
"91",1740.76672349848
"92",1126.27908254317
"93",1333.58269939611
"94",1385.22781770105
"95",1319.75756611291
"96",957.264994358236
"97",1555.27240870266
"98",926.560896077962
"99",1530.18249550904
"100",991.272168373104
"101",892.643200734507
"102",983.954250609286
"103",784.268766977943
"104",1625.42101536089
"105",1159.42676047505
"106",1072.73873838208
"107",1586.62676812594
"108",999.776242769889
"109",1165.70258539769
"110",1112.1954346297
"111",1528.05721395571
"112",918.582835745535
"113",1042.792553687
"114",884.827834628676
"115",1029.01374004581
"116",1798.3049271474
"117",887.245130320902
"118",863.96680566386
"119",1250.4480349066
"120",864.196165127749
"121",1168.77642749426
"122",1768.75695057738
"123",1509.03894965102
"124",930.255103878195
"125",1541.11246381318
"126",1715.45841402122
"127",965.317685791519
"128",1519.40507640135
"129",929.153743850737
"130",1593.24716527506
"131",1403.49339442668
"132",963.273212502964
"133",1541.85149020055
"134",1554.67786349284
"135",830.588754604901
"136",1433.45292131344
"137",1071.20621231308
"138",1143.86958619294
"139",1322.95841414393
"140",1085.8466099653
"141",894.78354949675
"142",1139.64701320173
"143",1782.12447202206
"144",897.001749500519
"145",1181.18678989746
"146",981.089365664559
"147",1145.39331125833
"148",1313.80915862518
"149",1646.93679390357
"150",884.855283264228
"151",863.324386642516
"152",967.935125652599
"153",949.098284372683
"154",1400.35692024851
"155",1087.33021534524
"156",1644.91433854307
"157",1678.0242460239
"158",935.014584933391
