"","x"
"590",1168.43200278841
"591",924.745650086058
"592",817.871803363479
"593",991.411595683954
"594",1096.06422093741
"595",1024.04385457832
"596",989.720360871949
"597",805.27796651786
"598",1059.92558448811
"599",837.224082478508
"600",1394.45673570328
"601",1038.6612178127
"602",842.087795744401
"603",862.056336598695
"604",1045.33918650904
"605",869.45627209948
"606",1216.19933668113
"607",1007.37436300186
"608",997.288716533014
"609",820.55640839562
"610",864.602029567608
"611",855.316101778709
"612",912.987387563352
"613",1297.71938701925
"614",797.081113301439
"615",921.252024866582
"616",759.85161069659
"617",1211.32763277534
"618",1086.79131273372
"619",1161.04241697724
"620",1223.12700389458
"621",1007.33297316828
"622",1218.25294241937
"623",821.309606990762
"624",1101.43384544664
"625",1215.58482480561
"626",915.458301167296
"627",1087.58175411633
"628",914.042991625642
"629",830.9097877065
"630",1026.62194949087
"631",1067.32520585282
"632",967.224673922883
"633",1088.97253560975
"634",1130.8766266737
"635",1152.73522278755
"636",1121.43198302134
"637",1105.92373054811
"638",842.694839046025
"639",845.041834809929
"640",893.471778111217
"641",1087.64854282555
"642",936.225296112913
"643",840.308649221372
"644",935.857575010486
"645",773.532825537773
"646",1204.12274271768
"647",1107.96917172461
"648",1141.85454551777
"649",718.923969920863
"650",826.386327988333
"651",948.486462810297
"652",1266.93320698385
"653",764.513665100054
"654",716.840879149646
"655",861.733328759052
"656",980.446252697936
"657",1015.29618674227
"658",814.80436126152
"659",800.190822263814
"660",825.184049271791
"661",1174.96549545528
"662",1317.68903833701
"663",1037.05475849556
"664",1098.6937508183
"665",779.275564910762
"666",1265.44223776636
"667",1198.50390675957
"668",901.830653506546
"669",1291.76472828516
"670",972.027614417876
"671",863.815520238299
"672",817.459419773386
"673",992.876098994431
"674",1027.3896645906
"675",1166.51434985406
"676",1143.1615219364
"677",1173.78316050304
"678",943.517839065889
"679",846.630538145345
"680",847.691104598825
"681",930.908265533619
"682",1020.8077770921
"683",839.970409075354
"684",924.024991286784
"685",913.976727501026
"686",1067.00089747457
"687",1022.70695394095
"688",1117.48478935929
"689",928.532584016172
"690",946.837538645838
"691",1066.44812503612
"692",1217.38044731788
"693",1412.75713976831
"694",945.630086794107
"695",725.764170582393
"696",858.608943869373
"697",1106.23305698496
"698",1082.39678955685
"699",799.569940863543
"700",1303.80772403861
"701",1129.41234472937
"702",733.700986549713
"703",1011.63438741029
"704",802.937892323084
"705",1021.05028428677
"706",892.195612119129
"707",1056.19949131034
