"","x"
"1",858.105359275705
"2",912.756616560965
"3",1436.38858421334
"4",920.312859638062
"5",1048.79069572901
"6",779.911940713784
"7",779.6022022941
"8",1153.95573432102
"9",1217.75381864667
"10",1247.79127841941
"11",1312.63814843975
"12",962.655414046415
"13",1040.75134382623
"14",1202.50745413785
"15",860.965811377818
"16",1040.91198949789
"17",898.950981511424
"18",813.486550281118
"19",995.372168866409
"20",1148.10413832707
"21",909.534190363249
"22",1005.52790379696
"23",840.279111252652
"24",1033.08476809334
"25",884.791780142917
"26",1135.19462081334
"27",936.23457850986
"28",1194.2809881928
"29",734.879456970657
"30",850.940770676954
"31",979.328420518258
"32",952.634295623304
"33",895.525730217987
"34",821.239930026131
"35",1038.34886267586
"36",1084.24224575457
"37",847.585804935138
"38",1092.7773172844
"39",1222.11157216677
"40",849.890158974408
"41",806.590035654355
"42",1004.39857578788
"43",944.631827910363
"44",1287.27563877555
"45",938.26438907021
"46",865.371802039361
"47",973.095174002874
"48",1098.08377748591
"49",1344.86835661348
"50",817.373512512739
"51",724.710389420507
"52",1129.10816167755
"53",1120.03381975169
"54",975.944823716304
"55",971.135285798479
"56",1070.71106412776
"57",1047.93948811563
"58",938.782021614894
"59",1019.1082179322
"60",924.940408289647
"61",1410.79552597217
"62",1138.07686164184
"63",1072.13067365054
"64",976.960747123725
"65",1028.44818031963
"66",1280.10908458079
"67",1254.99650752359
"68",1013.08320277173
"69",874.162725118437
"70",785.023957380332
"71",1116.59992399466
"72",1071.6927480662
"73",941.262497810976
"74",1029.97346270314
"75",901.22426044706
"76",832.89758067663
"77",1094.82796942772
"78",1133.43002508811
"79",869.482604118472
"80",972.045506351386
"81",854.111955070628
"82",900.748242376059
"83",793.01558917615
"84",873.16522367059
"85",919.132957418641
"86",981.212062220754
"87",1608.18798445202
"88",1465.68549941224
"89",771.455739981582
"90",1031.23488997104
"91",1224.10582618285
"92",1004.99004663302
"93",1323.31835556075
"94",752.027323789283
"95",1128.03495773388
"96",1230.53592437383
"97",1456.12570286619
"98",1059.48686354187
"99",1082.34952273547
"100",936.545136766445
"101",938.547327368277
"102",1121.49379739294
"103",1017.05146500367
"104",1026.04900366374
"105",943.40728444938
"106",868.770877942451
"107",1152.6730138489
"108",838.87933793681
"109",918.353563888069
"110",1161.39385505737
"111",911.184817501762
"112",817.008721545436
