"","x"
"1",808.22652527513
"2",1147.49171095271
"3",890.393781590477
"4",954.971497420295
"5",734.121681346065
"6",1116.48343867418
"7",1119.99319442824
"8",760.932773049978
"9",1112.42416988023
"10",936.585879199875
"11",871.14362649872
"12",1061.5343191961
"13",925.46677993569
"14",1005.46923497223
"15",1112.04854564819
"16",726.336726787333
"17",1322.76302415199
"18",1084.36134416667
"19",1029.58407671703
"20",891.31794614739
"21",980.652999029542
"22",906.638420368199
"23",848.92679544379
"24",1018.94993125178
"25",925.614544915622
"26",1186.71278005759
"27",932.077745608697
"28",918.543377922785
"29",1117.38525237983
"30",1111.19482824334
"31",1141.16993181906
"32",756.362399419053
"33",1401.99981279731
"34",1002.98925946228
"35",1056.12101398083
"36",1136.83694033879
"37",872.082718996193
"38",926.552178409967
"39",1101.79947697427
"40",864.44207563049
"41",1085.72019447804
"42",1040.36283997252
"43",746.167432810262
"44",1190.36655321194
"45",827.585692164245
"46",1186.10478292356
"47",854.674074684357
"48",1037.32926582772
"49",1017.49513338857
"50",994.574740636574
"51",1062.38694713816
"52",1008.62956164422
"53",1037.78863256178
"54",1068.78408776321
"55",1034.26798164638
"56",1161.2383812491
"57",1139.54915379048
"58",862.666571593115
"59",940.012470842807
"60",1160.60036078464
"61",1022.04658077858
"62",875.473494018383
"63",903.654456527613
"64",1300.53844014773
"65",1113.44167662018
"66",858.000972935113
"67",1266.6396088187
"68",930.16071901608
"69",1239.63216977723
"70",939.6191519411
"71",870.584829587423
"72",901.137237513902
"73",1192.07749211942
"74",896.821553467162
"75",901.968224959818
"76",937.69325739278
"77",1300.63334676774
"78",1047.25787363158
"79",980.030313033482
"80",1115.88447449099
"81",852.312365225831
"82",1024.47314175084
"83",1155.72558780601
"84",1110.39482573101
"85",1309.74413205005
"86",955.882837677086
"87",1121.3720922135
"88",841.664444456682
"89",742.557148521497
"90",1037.7007627717
"91",920.651181898323
"92",1170.67364388369
"93",1039.73216113894
"94",934.027885207829
"95",857.098266197459
"96",864.301044090943
"97",1201.84215779088
"98",1015.47626960559
"99",1092.02890193439
"100",880.371842917136
"101",786.339462975617
"102",1341.3035353433
"103",1004.47267936513
"104",940.252864355722
"105",880.252151989564
"106",1177.20579325525
"107",1088.65941204656
"108",1215.76677194521
"109",873.279871550591
"110",952.230812009606
"111",762.622718348001
"112",681.822626132019
"113",1159.76912671002
"114",871.298760206321
"115",914.831750953234
"116",1041.04346246641
"117",1077.53033928707
"118",1121.43786351074
"119",1141.90951529875
"120",1152.35490871376
"121",1074.77436340848
"122",928.170664018689
"123",1068.95318245977
"124",886.441177094009
"125",804.489999984072
"126",880.693391448314
"127",852.075133173231
"128",1155.54542084124
"129",1242.12271409159
"130",1055.0233213662
"131",844.428300207494
"132",1111.27546067915
"133",1050.72807777091
"134",1094.2487762988
"135",770.120980377518
"136",1235.14597679314
"137",1189.42415868118
"138",743.622771558633
"139",1018.99092251546
"140",1075.12356878296
"141",898.696709404897
"142",973.459508475639
"143",1053.03060422847
"144",643.805277258037
"145",854.040962907076
"146",1034.39882308977
"147",934.58162552866
"148",1176.6423534095
"149",1029.21761359918
"150",756.766901879235
"151",1018.75046584149
"152",869.722655746267
"153",1006.22434470811
"154",966.57846011933
"155",1139.09707907289
"156",989.439228246693
"157",1059.43740377909
"158",1003.03013539963
"159",1433.65853072389
"160",1035.94014255284
"161",749.02781072861
"162",946.961828582763
"163",909.376177919527
"164",805.288508466825
"165",882.81170223098
"166",826.319914914804
"167",1100.29104628663
"168",1202.18860545499
"169",963.279434150981
"170",809.275693422635
"171",989.290273671002
"172",1196.41215892626
"173",962.120406626872
"174",872.459045709424
"175",803.391101470831
"176",892.872980242313
"177",1059.91433414027
"178",1137.59771553288
"179",995.489568975495
"180",813.052376019481
"181",1024.22798919853
"182",1037.05377086956
"183",1139.03438021793
"184",955.249284957928
"185",905.634276046535
"186",993.088184030924
"187",1003.58336539629
"188",956.792104364947
"189",1148.86556326511
"190",1099.74666321697
"191",752.239220057428
"192",953.531563911991
"193",1078.28850173924
"194",1095.39194930097
"195",926.74682325296
"196",1182.21796240806
"197",1234.47889489527
"198",976.007672542217
"199",757.535672380334
"200",1082.98187908895
"201",972.718500217273
"202",881.384789126422
"203",1082.30578673858
"204",1076.14629377635
"205",891.864574782807
"206",1002.3214515122
"207",876.161259878451
