"","dsm.results","ds.results"
"1",1010.10826555585,997.472249308741
"2",1.01082655558487,-0.252775069125926
"3",61.2472621134461,71.5142849987092
"4",51.566893861003,50.6518481359952
"5",0.0606860735767931,0.0717469195129121
"6",0.9758,0.9952
"7",0.104365964935496,0.11190284148078
"8",3.13699265963154,3.16349670597859
