"","x"
"1",1136.66851005423
"2",794.93945244663
"3",1149.34145365595
"4",1252.94668185069
"5",1133.55703179703
"6",886.84363253009
"7",1206.02717682723
"8",1109.96387502203
"9",1088.19508388561
"10",1007.6548882302
"11",832.146469941632
"12",1067.14378303047
"13",1185.72744920895
"14",875.834614646718
"15",877.904203413509
"16",901.368275883977
"17",646.522894113581
"18",942.716391127506
"19",856.989623023299
"20",887.125374260954
"21",853.239791213574
"22",1166.86368753052
"23",1009.71516420098
"24",1176.35978971309
"25",1598.04115388251
"26",829.951262895089
"27",975.835004828689
"28",809.294135201578
"29",1109.91042036674
"30",811.559434431824
"31",1093.93765416861
"32",931.048240203372
"33",1063.69264769436
"34",1403.05579338443
"35",897.46679677425
"36",860.250837345765
"37",795.275313932837
"38",902.171487988836
"39",837.656060228607
"40",945.047079137188
"41",1008.63456959729
"42",1575.94095213622
"43",985.497990937971
"44",1063.57687151154
"45",942.774409128447
"46",1063.1040318228
"47",845.965617406624
"48",609.525713293906
"49",824.639906495419
"50",858.504121040456
"51",933.73454802599
"52",1473.55021152702
"53",1205.64670990841
"54",1064.29941705133
"55",1119.80062677753
"56",1047.64650137866
"57",917.631820910364
"58",920.954096450457
"59",951.183942490537
"60",1341.0390847791
"61",1149.27085127876
"62",1425.43300417277
"63",835.528189766466
"64",905.777201454592
"65",1013.06283970384
"66",728.470960357731
"67",1165.2156666584
"68",1040.42080399238
"69",1000.18860632568
"70",1087.21775999414
"71",882.154829328531
"72",1130.3047923926
"73",1199.99955386082
"74",936.542582726617
"75",733.288151494171
"76",1024.8266605371
"77",925.787330406608
"78",944.727061047226
"79",1181.35146065664
"80",1081.33153470173
"81",904.700715944701
"82",978.827411029996
"83",1093.51098428118
"84",886.384157810312
"85",1225.90436899462
"86",1152.32154043525
"87",594.138023666404
"88",1248.33557987812
"89",845.276877844282
"90",1157.06684471333
"91",1084.0061935286
"92",1235.26752531735
"93",1021.7665551306
"94",1239.65455002332
"95",977.189184634456
"96",910.431495685109
"97",1091.75979445998
"98",1084.06751633309
"99",878.876895601847
"100",1067.62674362447
"101",881.79062791826
"102",812.636693926863
"103",1100.54042457117
"104",943.7138509872
"105",784.590269126514
"106",1110.61661983113
"107",877.110402232836
"108",1055.03118856226
"109",1047.33266265224
"110",902.142711084111
"111",860.244387181362
"112",931.396439660648
"113",1289.42804792336
"114",960.366899922912
"115",928.080699104536
"116",1123.90957715307
"117",1057.24403116569
"118",813.462291691936
"119",886.791437462362
"120",1147.92088276047
"121",884.790841299315
"122",1236.87093403542
"123",1234.93671637407
"124",1069.4138995423
"125",791.285010230195
"126",1365.6675249945
"127",958.955073673889
"128",1230.34398570883
"129",803.741785023003
"130",1282.9566245557
"131",1019.59793866763
"132",1080.48185512542
"133",927.229398013541
"134",1036.23165488355
"135",1028.7434508599
"136",907.138309018402
"137",816.138661288492
"138",963.126189783666
"139",1064.37209014052
"140",926.854380390546
"141",1007.75894166924
"142",1089.90322353836
"143",859.535484074039
"144",792.764441450281
"145",1275.53299791772
"146",1013.41118129767
"147",1048.44923928339
"148",1005.28649263071
"149",710.303655129541
"150",989.257277745517
"151",944.516959172197
"152",741.634363464492
"153",867.988594908686
"154",1095.75481156046
"155",924.332393997521
"156",792.531944263065
"157",1144.00385983881
"158",1235.42742729712
"159",964.543668486467
"160",851.562496244662
"161",1050.3887712271
"162",799.814318006196
"163",1090.63353409171
"164",1059.30527066209
"165",876.10609624801
"166",813.846074903485
"167",1026.1020184914
"168",865.166268616244
"169",990.207354967973
"170",802.443318890089
"171",1101.42458509576
"172",935.353865854581
"173",1174.0556409971
"174",916.291920570883
"175",936.813025654377
"176",1142.11149423932
"177",1423.65280371901
"178",1470.09643278628
"179",1042.8232217714
"180",1129.03770737684
"181",1141.32071724546
"182",1091.41787143958
"183",1224.26209824211
"184",876.924996458537
"185",883.114035550039
"186",1050.17871837612
"187",1118.21594653692
"188",807.245139759652
"189",1162.62822525503
"190",1050.43928599746
"191",1047.72300475264
"192",1110.94050744546
"193",1024.32809352438
"194",948.531568186914
"195",962.10406998724
"196",1111.0499776394
"197",827.832063240424
"198",1102.21709757481
"199",993.400311578421
"200",874.967154781237
"201",1206.28306149791
"202",984.814439263836
"203",1231.50322975734
"204",931.791783129147
"205",953.433108330234
"206",1239.10274450124
"207",1433.60565742619
"208",1030.8120529662
"209",862.05306348977
"210",1146.2652786081
"211",1264.84240092669
"212",1273.0453569258
"213",982.942544831414
"214",589.999672894235
"215",724.709865065215
"216",1099.55947292884
"217",1033.70929416452
"218",1123.66513798946
"219",1083.72011427414
"220",853.700611665187
"221",975.324133895293
"222",969.36169348865
"223",741.602032474584
"224",816.427537495978
"225",897.472000730196
"226",868.421995188532
"227",1184.42714636052
"228",714.705230836044
"229",1365.78721630769
"230",968.979233761295
"231",1112.12709004462
"232",1033.67241223464
"233",912.846427599282
"234",825.912266786852
"235",921.505948386678
"236",938.810223957726
"237",1110.70880227696
"238",1111.29132801477
"239",1122.55334222761
"240",889.159182574848
"241",1079.22995525062
"242",972.311022425263
"243",1191.36940621077
"244",701.615562145287
"245",1224.92398930012
"246",805.057305353775
"247",622.2810641709
"248",963.603539925741
"249",1075.96848385777
"250",1051.2779944474
"251",881.221677009435
"252",916.023705407639
"253",1168.5868325579
"254",995.918746576234
"255",791.584168211675
"256",1190.03248575688
"257",1078.87349625948
"258",956.71126438183
"259",1031.11592584867
"260",975.853972629105
"261",868.791465196952
"262",1024.91763543533
"263",846.198954793208
"264",1068.94105094055
"265",1029.59477428707
"266",1078.27568934225
"267",722.54730709251
"268",1019.16300069999
"269",789.570337377839
"270",1169.70288765366
"271",965.838789961023
"272",1055.21443107105
"273",832.971650198343
"274",1301.66834415385
"275",1051.2074744752
"276",900.937051505247
"277",902.225562494223
"278",1065.36312328553
"279",1018.91198911075
"280",1038.32273943947
"281",1064.64357303124
"282",909.756627378755
"283",883.397886630911
"284",978.228769766241
"285",1038.27328058072
"286",826.101980604807
"287",991.433535332176
"288",1026.18177866469
"289",776.463944393079
"290",1178.62506726004
"291",846.564801834489
"292",869.125260834192
"293",1269.61847401387
"294",1133.3761731036
"295",874.893200209046
"296",1223.31041443731
"297",853.475686167579
"298",1074.26744372325
"299",952.666298934366
"300",916.251770797788
"301",1438.15829827521
"302",1066.63900165151
"303",853.162101840803
"304",1100.93325563917
"305",1055.10432729304
"306",1028.82835147585
"307",1075.36040448183
"308",1085.27152854232
"309",836.67979971024
"310",934.910283333046
"311",1027.84663333657
"312",1209.42023078275
"313",1104.33271063084
"314",687.913121488036
"315",966.962808708385
"316",1123.24538190458
"317",965.791752529271
"318",1028.18555190318
"319",1000.27408263269
"320",722.852540947283
"321",1523.13754505427
"322",635.138451381863
"323",1165.8604284103
"324",983.182167541884
"325",1094.38247275834
"326",1163.97932455526
"327",852.410320819323
"328",754.079150985327
"329",743.851048639265
"330",933.864642814756
"331",1493.73806745756
"332",1002.20770149772
"333",974.855702266641
"334",1093.7556205036
"335",947.598928774557
"336",984.334907553794
"337",969.239252101131
"338",768.200609410401
"339",981.620404265906
"340",942.562139362743
"341",748.664736310381
"342",1017.88159760716
"343",1067.47906248483
"344",855.380035268498
"345",913.763906662046
"346",893.768995367227
"347",1020.41702840564
"348",899.893013937669
"349",1229.58497051216
"350",951.932961175388
"351",1078.61847111008
"352",1078.16369569346
"353",1129.13165102463
"354",1120.09091681304
"355",1021.40179967728
"356",920.033720548023
"357",869.578079125048
"358",1208.01578646472
"359",979.177861768594
"360",965.750114079794
"361",1038.36803384346
"362",1194.4086672234
"363",1050.5526822373
"364",1006.18861805868
"365",1262.908542781
"366",1063.13286383236
"367",1164.64209607676
"368",846.291787423596
"369",1122.24290767356
"370",1011.68911959038
"371",953.693765946036
"372",1154.85610087058
"373",1087.94698354735
"374",1058.592696299
"375",850.572062213998
"376",1002.82036857847
"377",1242.22231594096
"378",1212.53389834474
"379",910.598450744802
"380",1030.70103163646
"381",835.465159042183
"382",1035.99422688391
"383",1125.28583037925
"384",988.393837662717
"385",980.08981403221
"386",1047.56485137245
"387",817.780237276397
"388",1040.19515202895
"389",964.546471228904
"390",1213.63050121655
"391",1139.50989358314
"392",989.131291592258
"393",929.648500567139
"394",1031.05526794004
"395",998.365375070963
"396",836.700296261823
"397",1159.27411165181
"398",932.247064501036
"399",881.186364254426
"400",826.4955003782
"401",714.430696834047
"402",931.28697348671
"403",1079.2292817138
"404",920.299867982036
"405",1035.27500322407
"406",956.996796093333
"407",1089.47440257322
"408",773.151149937311
"409",1314.36495136895
"410",1027.07060165065
"411",974.890858482296
"412",1169.33500107601
"413",737.963419046375
"414",902.554746208469
"415",1055.03137217817
"416",1284.87899417039
"417",930.099512749517
"418",811.293857074096
"419",1019.82610423409
"420",938.260130150643
"421",1136.76565788086
"422",857.076376725565
"423",738.311946812596
"424",906.900805742292
"425",1299.72592812405
"426",1131.06255915635
"427",906.025838294176
"428",1072.17478087812
"429",1261.1644212934
"430",1211.41021769888
"431",891.588188546883
"432",1076.9450124118
"433",876.338296242097
"434",1050.35526494104
"435",1040.96328614406
"436",1204.22272876389
"437",985.786929046611
"438",976.627640139457
"439",854.98856160238
"440",957.807024187599
"441",878.298902947226
"442",1072.36526861558
"443",1027.76336148523
"444",994.915068177227
"445",1057.22247633774
"446",991.515867464164
"447",960.867077831804
"448",962.840579226186
"449",1003.17895692549
"450",841.883848798148
"451",1074.7088630049
"452",1143.75132628313
"453",1123.04017493087
"454",1011.69820455388
"455",842.674588464305
"456",1016.95948145868
"457",1143.14437985829
"458",873.729636077352
"459",1269.01895739003
"460",927.248201145718
"461",1174.41704333022
"462",1475.23237292457
"463",878.38063108416
"464",1151.88593715854
"465",949.17355833146
"466",828.413878367915
"467",975.217219675522
"468",872.796448198344
"469",1076.38683785782
"470",1000.55776076678
"471",1029.93758934279
"472",742.316664525452
"473",910.068668910245
"474",948.614494345557
"475",1155.94741563385
"476",1258.3236774529
"477",1130.05382711265
"478",989.13386620017
"479",850.815165965951
"480",1102.49970361732
"481",1291.09402996356
"482",956.84985556735
"483",1033.87276080973
"484",1271.61680073693
"485",986.546870992666
"486",1137.4979105349
"487",1157.96340784836
"488",839.824030033266
"489",913.851916633087
"490",1055.81250184297
"491",936.039403305146
"492",1163.58262385695
"493",1007.22648030353
"494",880.85276090194
"495",1090.28554841985
"496",1149.81365913355
"497",815.278256549587
"498",1024.48216036677
"499",959.828591063909
"500",995.244279181237
"501",942.664591637191
"502",1166.13374699108
"503",737.517581462234
"504",1374.89363888964
"505",887.142409806377
"506",1133.73466413095
"507",819.219492967923
"508",768.018530807595
"509",913.156909028169
"510",889.040759669175
"511",864.99932960401
"512",1215.59358751669
"513",1147.33408362939
"514",840.18601757845
"515",884.125215890288
"516",1026.73609332154
"517",1165.87826807999
"518",888.581850716409
"519",1211.54200413884
"520",1373.36473541039
"521",1112.06748714541
"522",852.677310545108
"523",1016.19651509603
"524",944.34156967222
"525",1030.32673828119
"526",1003.39568989243
"527",610.63456283222
"528",835.375254508259
"529",796.683611994671
"530",904.09413447722
"531",1254.64226704197
"532",1145.00698083105
"533",827.382915985617
"534",1151.21541876645
