"","ds.est","dsm.est","dsm.var","dsm.dev"
"636",996.49686075294,1044.6418553992,13160.8862625295,0.169551951812749
"637",1150.48280489722,1251.16439800742,33933.4491492847,0.183945723434388
"638",1028.72463428648,1099.38749219001,18769.4257257244,0.298029163646736
"639",762.349312554039,776.968620498668,13316.8625534932,0.114060359240299
"640",936.779667902704,1004.80354091817,10836.8704688842,0.0364948127398217
"641",908.366129899358,1149.74905754244,12366.5815012341,0.275353991751144
"642",999.078190000051,1104.00973900768,9246.4051100537,0.67405806392659
"643",1207.62190556349,1184.04791209894,20550.8938144294,0.314197398554405
"644",915.422085036302,954.499951729757,7081.49356084843,0.553283136716588
"645",929.598925904527,979.100518799505,7909.53786882293,0.306182841052724
"646",991.304017887589,1177.55000363062,14611.3749922769,0.424878745608424
"647",932.780236079232,957.628148435782,12348.0901897127,0.0493930146369657
"648",699.957971425141,768.456047274547,5351.48593347452,0.664137814664496
"649",1062.44340748477,1170.80394150953,8292.55625686665,0.0342173919162492
"650",1098.56279851157,1264.73294741117,36722.0114178525,0.241525277409975
"651",1021.90553073341,1021.28150182885,18333.2009000543,0.15325204974794
"652",838.000107580534,924.624526312624,9173.44172938548,0.746570006042098
"653",822.435852334827,849.671895276006,5360.206452725,0.56675026748186
"654",1093.55507754433,1058.20174266424,8967.87481003051,0.595951796196424
"655",1301.03787560741,1284.36786466018,15980.0043724838,0.477806056740624
"656",931.944766490851,1041.16886509863,5722.84593010948,0.751000668630758
"657",777.894583155494,734.491471454194,5830.76964216007,0.415567585963603
"658",1323.99813154916,1385.45868192666,20772.7690529108,0.457946295244136
"659",871.937438242492,1049.27423984652,8599.13497734419,0.252789673965764
"660",847.240051907534,835.938355394286,7305.10958767874,0.684640876891924
"661",655.056337339979,643.767351581594,561.312735244349,0.947490708166117
"662",899.75735529179,899.968350519015,10908.5819228512,0.620298487103707
"663",914.179976407408,1094.91053867927,4705.45163808233,0.744431879211945
"664",971.940904655683,942.538778632651,14292.9601020424,0.298438809104658
"665",1141.10475051743,1117.08178943146,30149.8870482895,0.0129743420671879
"666",1072.24328997716,1027.19869953549,6190.60917603834,0.839182392089293
"667",1370.55360144431,1343.16991714253,11102.8158511499,0.233572535416878
"668",837.688464138611,1008.85181794397,9091.95543613835,0.0223294387115115
"669",862.78072811872,913.397423861418,10286.8767323075,0.0605744412321603
"670",1142.62603215973,1210.51863727146,30822.9681025046,0.0573573852623429
"671",1064.78774657584,1136.67311985093,9027.28335272399,0.012433320661145
"672",928.669396538542,947.690928953893,4978.92491912497,0.408571649219561
"673",914.417832114037,1081.58695314907,9499.53909129299,0.00342462830303087
"674",1038.92775372546,1160.69123661647,10210.980290103,0.307925269850648
"675",1272.62156533787,1375.27364746687,23302.9133521553,0.0948837020489635
"676",1058.31628845552,1104.96152720612,5383.83786955226,0.686123851723176
"677",667.862982382333,737.210766248306,4536.83914058906,0.361052421157169
"678",937.167321274151,968.699323073988,2021.51458597466,0.933222257743526
"679",1088.20577825649,1131.87241381057,15943.4402337073,0.143657788522372
"680",846.923446687745,963.415928787407,9933.49349484064,0.0311096119460796
"681",967.91940053921,1064.34206350194,13425.2572111194,0.0194875232435752
"682",1139.8261585199,1278.23661996759,11615.2075827015,0.35606666414997
"683",1143.68921470766,1217.68419080788,11058.304124573,0.335560705076142
"684",926.853860511646,1108.82594057271,10487.7040190318,0.0679229750921208
"685",1223.00396046568,1289.88863990722,31623.4342459756,0.426492155141421
"686",775.137996428706,779.30302550731,6713.55323895821,0.0360841912278476
"687",872.600934433184,945.270379218597,8931.85120930809,0.266286313744162
"688",801.774397965801,827.939158060734,8924.21366067161,0.005185403313145
"689",1445.64456071174,1479.40055428537,32643.3777643858,0.0365733254606218
"690",1070.59294721867,1078.10581982171,21467.7588389069,0.518839288511359
"691",1231.95719315543,1261.17206983264,34137.2369994642,0.0467937284428376
"692",922.332384640627,931.715151137119,8541.98789733547,0.294551419594855
"693",865.338684486417,861.724783005357,6960.91947041532,0.0317889007517811
"694",1022.33384096416,1043.79183170467,25001.5856039218,0.0320020571562594
"695",1057.49236131896,1151.68805891248,8537.37680067384,0.167810947616782
"696",1024.53711907976,1046.54921877051,15913.2335858012,0.734592665986706
"697",1097.07725886041,1027.68710368414,5678.8217271196,0.814171641018913
"698",951.209056201403,899.195953257088,8758.15529608431,0.598096780313813
"699",967.321327104717,1088.09546955263,9495.59778371752,0.223840985689241
"700",801.184701988804,819.830229854586,12459.2871419218,0.0214467361576506
"701",770.329253640263,817.410534267676,17020.9463311787,0.214605864324338
"702",1009.6385470316,1186.39130866188,10932.6800346666,0.0721529534035319
"703",1017.30465053153,1053.55612083751,11133.0785814071,0.0327941964651202
"704",1013.14672562398,1095.26816675929,7026.11710028622,0.0487144462263224
"705",991.834994679646,1001.42791542299,10656.3174673393,0.14738725002855
"706",1032.87494601249,1118.67531130744,9514.57838525105,0.429641567920181
"707",779.11936632999,918.516826164447,6273.67979029211,0.552016666420117
"708",1431.20125266609,1473.09704238573,44426.9959386603,0.0722793196351122
"709",773.306381689173,780.045364044385,8889.95082344108,0.513140937490528
"710",1085.51078384132,1145.80723162575,12930.1054290899,0.183724608280254
"711",1057.3642464994,1193.03906283767,10794.8890829133,0.617807549580316
"712",1000.23327667148,931.697050872242,3520.45535381064,0.948509711648002
"713",930.193423400093,975.965565727335,8041.1008800691,0.620907229650866
"714",987.628653126542,1030.5656393617,21389.0036760486,0.233708658184852
"715",948.349265470999,970.066111226251,22398.6259678305,0.00288960422214058
"716",654.209236817463,660.752337919688,5459.44183907898,0.599712047194912
