"","ds.est","ds.se","ds.ci.lo","ds.ci.up","dsm.est","dsm.var","dsm.dev","dsm.se","dsm.ci.lo","dsm.ci.up","detections"
"860",1027.54280873966,106.420141996651,824.867728835659,1280.01640370023,1010.39374100752,3447.95727373254,0.297037618660059,71.6782883621441,879.389693607251,1160.91366465697,436
"861",1001.18882283245,98.9220968750937,812.865080169468,1233.14321579129,1007.37972113438,4219.58411516422,0.124581290946853,77.8260988059159,866.025357908649,1171.8062217063,423
"862",959.489884163809,99.1620647810882,770.652315149127,1194.59945777822,991.207862805074,3650.30495899897,0.169248578298439,72.7190240779034,858.61985831185,1144.27009552085,431
"863",1016.44348570934,106.041486031103,814.433528470658,1268.55946314123,1013.04989564513,2632.1530803407,0.423202152366414,65.483740157397,892.619458828504,1149.72856676631,425
"864",1077.99673610386,114.248131522195,860.534319899424,1350.41326787105,1074.24170148082,3508.38198230279,0.419908029263109,73.2281598733646,940.037396233346,1227.60566528988,452
"865",1083.10150599966,113.569523349458,866.498919518989,1353.8492038166,1086.78092588046,4495.74500681086,0.221484153149845,79.3515054879324,942.050033689331,1253.74740047734,441
"866",1024.00171545205,106.560305189672,820.853586184682,1277.42575642816,1015.71558768269,2500.21449231776,0.453430125670211,64.2517001126749,897.389378623975,1149.64382199791,418
"867",932.325548426604,115.948215205123,714.676822680571,1216.25733571253,936.834444089366,2541.41825973467,0.479811937003586,63.6578147046109,820.14450591272,1070.12699506596,430
"868",992.633580906722,114.326733366361,776.906227179574,1268.26300455944,978.158916029793,3152.41556259443,0.373523301612838,69.9134918070251,850.447751148149,1125.04838035829,423
"869",956.584863915136,90.5921602576235,783.371089886921,1168.09850872034,968.956724396199,2477.39185394817,0.336456738413877,63.5641543073096,852.16751434674,1101.75184801822,417
"870",869.23837587637,103.096589802888,675.633014424935,1118.32213341335,873.609062579438,2484.08494556186,0.354767918011766,63.4024182260744,757.917717443315,1006.95995971094,401
"871",976.035431287153,106.882498468304,773.635450393428,1231.38768090764,967.55988682486,3862.80971963619,0.212288654999914,74.5273054239972,832.166271846744,1124.98206940661,437
"872",986.930476414313,103.877992139338,790.08451106714,1232.81971944975,991.197241919777,1836.5062339762,0.57728170580313,60.9449712270326,878.764056182759,1118.01565559828,442
"873",981.329840249172,102.957782142231,785.386610971728,1226.15822820302,986.744711792009,3440.6026604786,0.36606658566106,71.0662446721128,856.997940355482,1136.13473311922,423
"874",1072.34499729175,128.274424925292,830.815410075708,1384.09059253229,1059.69118006267,2346.03312663027,0.586284624551464,65.6532289295032,938.628160117804,1196.36874836749,456
"875",932.451004091423,113.203891549228,720.050111393018,1207.50606280586,958.38486688321,2314.5551221578,0.330993104627395,63.9582834346341,841.003282666166,1092.1497834811,408
"876",954.774178048012,107.086491881861,752.000658770552,1212.22464426776,943.989567027476,2405.86840886884,0.427759732244963,62.6263497089069,829.007758547259,1074.91913491654,424
"877",983.186035769891,120.561674597603,756.639749763724,1277.56277836946,968.811896043848,4262.22879840542,0.315967419503404,76.7854144843526,829.623634304142,1131.35215910687,435
"878",991.426192209503,109.973930708408,783.107335257861,1255.16113863929,1007.12586337355,2658.32596564002,0.391401328186202,66.4233013773405,885.125966035663,1145.94141805468,389
