"","ds.est","ds.se","ds.ci.lo","ds.ci.up","dsm.est","dsm.var","dsm.dev","dsm.se","dsm.ci.lo","dsm.ci.up","detections"
"4154",1482.53528067942,148.981443837749,1208.2508389614,1819.08490156604,1482.99601775397,12431.8672272018,0.0442552990289846,138.502727861648,1235.422541379,1780.18217655254,FALSE
"4155",1373.86978866581,179.816108257471,1052.74626642329,1792.94693926722,1468.70683775656,14055.2421300444,0.0923292688315392,161.067520648838,1185.40271587329,1819.71894140949,FALSE
"4156",1522.0391070591,169.76560099499,1212.97691281495,1909.8492468757,1565.97391255609,13367.1444535577,0.0547692890763191,150.314491916499,1297.97632700353,1889.30587083008,FALSE
"4157",1469.62780610578,166.343858758121,1166.56662527736,1851.42094903134,1491.48507427745,12688.0824398208,0.116679528044212,143.632259527438,1235.4808652096,1800.53596088275,FALSE
"4158",1515.01770719807,165.617808537385,1213.47416671127,1891.49362721441,1557.03838028394,7151.01032617924,0.0953259444967599,128.707511368969,1324.51616823117,1830.38046331657,FALSE
"4159",1313.0851083054,221.554954151958,928.000060683588,1857.96593632045,1376.94861498943,12172.020643856,0.233765192190816,148.616120220255,1115.09575396491,1700.29119165757,FALSE
"4160",1378.92990227277,144.428824528484,1117.17771162827,1702.01003438445,1377.0734242178,11204.2314783955,0.156114192507772,143.508040257209,1123.2872484841,1688.19793712256,FALSE
"4161",1376.93667582343,195.746032976717,1027.40658375442,1845.37907310206,1398.31930523294,12241.1358041592,0.11125573574633,140.414763687976,1149.06795573766,1701.63728752831,FALSE
"4162",1373.91943355634,149.331458725293,1104.59378019002,1708.91294497336,1360.92127543602,10328.841556439,0.0932216856245603,141.3106452792,1110.9275211973,1667.17151442813,FALSE
"4163",1228.7251384817,164.80315540488,935.154704033738,1614.45529752948,1229.25067799519,9600.69926596783,0.0674226359091949,134.637454853196,992.402384230596,1522.62555326602,FALSE
"4164",1695.15820499645,201.356092988377,1329.36314193485,2161.60750160741,1721.0556048799,15374.064061535,0.149207704247254,160.838675554372,1433.57362667816,2066.18783993122,FALSE
"4165",1609.51680627693,224.60099529107,1209.11104656083,2142.51979341053,1731.93490853465,18734.0302876309,0.160739108110036,178.932596464634,1415.22048157943,2119.52735735797,FALSE
"4166",1483.07734787029,181.467282178535,1153.94543190599,1906.08529567382,1542.95498368928,15084.7082638033,0.0799384228920644,155.999460322203,1266.22766028061,1880.15959244169,FALSE
"4167",1423.75013812842,207.102141113634,1053.94545557176,1923.31058984548,1471.73112954856,13178.1926143217,0.141741106008032,147.807256640596,1209.36096552601,1791.02234934479,FALSE
"4168",1504.25424714957,210.464373044525,1126.10302591179,2009.39060459,1510.23990809989,12917.7413733307,0.135250171920196,145.625134401199,1250.71547031485,1823.61586959774,FALSE
"4169",1552.16322328607,171.352856029751,1239.81502179956,1943.20171103015,1629.9268061886,14753.5007451104,0.121374283057606,159.099093951761,1346.7227729976,1972.68617327888,FALSE
"4170",1703.55955351224,216.945048069336,1312.5101554561,2211.11824567508,1798.17643645563,17880.6705296517,0.111110607388348,178.706095165341,1480.62844742537,2183.8284292368,FALSE
"4171",1618.06716334203,277.98072412412,1131.40900463641,2314.05383407489,1667.21381686299,15709.4365143784,0.220149269778255,161.952733635225,1378.79551699848,2015.96384443564,FALSE
"4172",1643.29627407219,191.245554404161,1294.81257876522,2085.57028921883,1648.5231766264,14619.5249040095,0.110873985673349,157.000002980771,1368.39759253315,1985.99345592503,FALSE
"4173",1697.51773071442,224.598986741362,1291.60362077231,2230.99904626066,1650.06506812413,13514.2305131221,0.130567990327889,152.134986908982,1377.80206570628,1976.1290803754,FALSE
"4174",1708.05539175358,251.882163088139,1258.71602695632,2317.80096449007,1790.30688751596,17957.6185682311,0.232254066144719,174.61582607694,1479.45856541052,2166.46739991511,FALSE
"4175",1491.05832265432,260.394135764591,1038.92169319209,2139.96390307894,1564.41715794064,16451.8723573169,0.257785636306703,163.961510517584,1274.63084551778,1920.08615880065,FALSE
"4176",1551.89073997194,148.449252516554,1279.64313718642,1882.05977027783,1577.84971154159,14277.9999218752,0.0799798321251168,152.832532816525,1305.59830487865,1906.87265976748,FALSE
"4177",1546.44011877255,219.730335609993,1152.79153538171,2074.50954274869,1560.8221883392,14224.4298082969,0.187572466932355,153.663225599964,1287.52148447406,1892.13611810688,FALSE
"4178",1436.39491564737,214.648646357249,1054.77504272646,1956.08567715483,1433.77636831172,11465.818121046,0.147326293641136,142.175043683112,1181.08623892003,1740.5288509744,FALSE
"4179",1429.36204453786,185.068799907515,1096.04657050832,1864.04109947438,1465.83858473364,12041.5713603937,0.136915437274804,142.476171692832,1212.12026377722,1772.6646610116,FALSE
"4180",1255.33035828023,132.646289573453,1014.94717664434,1552.64662504911,1226.64237982391,9244.2158527145,0.172226014209564,127.677858459003,1000.82304201733,1503.41415496107,FALSE
"4181",1730.05274224568,189.133084680102,1384.01704054979,2162.60523046942,1721.72785891884,16445.7865580434,0.114137222928901,161.975837139172,1432.39218507798,2069.50781431126,FALSE
"4182",1482.54639585652,175.443029350352,1162.82112806119,1890.1822153265,1450.52907354201,12053.1887541708,0.167872366369962,139.775064792509,1201.41455676808,1751.2977359378,FALSE
"4183",1415.16314799566,241.033824766329,993.648285109682,2015.48854404143,1443.76258530752,13256.0749033852,0.197974016643018,149.138914211122,1179.77969637284,1766.81325262874,FALSE
"4184",1383.48685763293,188.579872151661,1045.89944896066,1830.03814290663,1377.28966912848,10016.6639797736,0.145643270861646,136.827512045327,1134.14817890858,1672.55643306988,FALSE
"4185",1638.12317962142,273.940788365315,1159.81772969163,2313.68040245985,1733.7849918343,17698.694551408,0.218694538630259,175.981272913229,1421.73465288081,2114.32589887211,FALSE
"4186",1496.29266495563,234.261840263975,1082.1516505546,2068.92604936895,1507.17322060225,12919.0422239915,0.111171511012177,150.787197752658,1239.4114389148,1832.78211381483,FALSE
"4187",1543.12083008933,226.303069034187,1139.30778576262,2090.06023307534,1635.71908802515,16547.4307777435,0.111447247452461,164.848588133187,1343.2004732722,1991.94162611617,FALSE
"4188",1537.15016966584,179.127290433255,1213.76812929872,1946.69030028732,1612.60923496497,15550.817718461,0.0409023811871533,165.638401906233,1319.25172590713,1971.19965327783,FALSE
